Date,Close,Volume,Turnover
2019-11-29,19.8,3355322,66181694.55
2019-12-02,19.1,1480964,28669152.75
2019-12-03,20.05,1892921,37433436.2
2019-12-04,20.45,4179006,86622388.4
2019-12-05,20.75,1213704,25193347.75
2019-12-06,19.95,1753002,35583719.7
2019-12-09,19.45,474891,9314647.7
2019-12-10,19.05,386097,7483743.55
2019-12-11,18.5,467076,8687906.3
2019-12-12,18.85,715753,13505830.25
2019-12-13,19.4,1011830,19780666.7
2019-12-16,18.85,773159,14681482.65
2019-12-17,18.55,1083145,20203234.55
2019-12-18,18.5,2001459,37040316.5
2019-12-19,17.65,2326295,41588772.0
2019-12-20,18.0,701168,12529545.95
2019-12-23,17.7,332725,5934617.05
2019-12-24,17.45,476563,8334546.15
2019-12-25,17.45,476563,8334999.999999999
2019-12-26,17.65,624550,10947526.5
2019-12-27,17.65,218739,3877322.3
2019-12-30,17.55,337735,5945735.65
2019-12-31,17.25,497336,8672140.15
2020-01-01,17.0,365571,6264242.0
2020-01-02,17.05,723944,12315169.45
2020-01-03,17.05,842257,14579016.6
2020-01-06,16.6,533701,8946736.25
2020-01-07,16.1,1115959,18262024.2
2020-01-08,15.9,466376,7409202.25
2020-01-09,16.65,1354479,22465558.1
2020-01-10,16.6,1507629,25896458.45
2020-01-13,16.45,1717768,28457209.7
2020-01-14,16.55,387661,6412216.55
2020-01-15,16.8,417777,7035752.6
2020-01-16,16.55,368474,6104470.95
2020-01-17,16.2,479452,7837579.05
2020-01-20,15.95,559975,9106962.65
2020-01-21,15.7,474333,7517936.95
2020-01-22,15.7,167898,2651137.9
2020-01-23,15.75,305661,4783488.0
2020-01-24,16.0,332767,5309633.1
2020-01-27,16.0,631519,10127953.55
2020-01-28,15.65,348089,5496822.25
2020-01-29,15.5,379847,5935834.25
2020-01-30,15.1,500808,7634840.1
2020-01-31,15.25,254409,3880597.85
2020-02-03,14.45,324946,4769786.05
2020-02-04,15.0,300088,4412759.75
2020-02-05,14.8,228302,3405272.1
2020-02-06,14.95,360226,5455150.45
2020-02-07,16.4,398053,6528069.2
2020-02-10,18.0,3171473,56396075.3
2020-02-11,19.8,868720,17200616.0
2020-02-12,20.75,519628,10782281.0
2020-02-13,19.75,3832824,78801315.2
